"person_id","visits_u_w1","day_range_w1","active_days_w1","count_domains_w1","visits_u_w2","day_range_w2","active_days_w2","count_domains_w2","page_center_w1","page_left_w1","page_right_w1","page_center_w2","page_right_w2","page_left_w2","domain_center_w1","domain_left_w1","domain_right_w1","domain_center_w2","domain_left_w2","domain_right_w2","page_center_mean_w1","page_left_mean_w1","page_right_mean_w1","page_center_mean_w2","page_right_mean_w2","page_left_mean_w2","domain_center_mean_w1","domain_left_mean_w1","domain_right_mean_w1","domain_center_mean_w2","domain_left_mean_w2","domain_right_mean_w2","page_center_perc_w1","page_left_perc_w1","page_right_perc_w1","page_center_perc_w2","page_right_perc_w2","page_left_perc_w2","domain_center_perc_w1","domain_left_perc_w1","domain_right_perc_w1","domain_center_perc_w2","domain_left_perc_w2","domain_right_perc_w2"
746,7538,91,91,360,10293,90,89,389,34,12,57,14,66,1,146,20,343,80,3,254,0.373626373626374,0.131868131868132,0.626373626373626,0.157303370786517,0.741573033707865,0.0112359550561798,1.6043956043956,0.21978021978022,3.76923076923077,0.898876404494382,0.0337078651685393,2.85393258426966,0.00451048023348368,0.00159193420005306,0.00756168745025206,0.00136014767317594,0.00641212474497231,9.71534052268532e-05,0.0193685327673123,0.00265322366675511,0.0455027858848501,0.00777227241814826,0.00029146021568056,0.0246769649276207
747,10244,89,84,512,17210,90,85,621,2,0,9,2,24,2,3,0,9,10,4,30,0.0238095238095238,0,0.107142857142857,0.0235294117647059,0.282352941176471,0.0235294117647059,0.0357142857142857,0,0.107142857142857,0.117647058823529,0.0470588235294118,0.352941176470588,0.000195236235845373,0,0.000878563061304178,0.000116211504938989,0.00139453805926787,0.000116211504938989,0.000292854353768059,0,0.000878563061304178,0.000581057524694945,0.000232423009877978,0.00174317257408483
748,32389,66,65,666,52484,103,90,596,15,6,3,198,9,9,18,13,5,238,17,11,0.230769230769231,0.0923076923076923,0.0461538461538462,2.2,0.1,0.1,0.276923076923077,0.2,0.0769230769230769,2.64444444444444,0.188888888888889,0.122222222222222,0.000463120195127976,0.00018524807805119,9.26240390255951e-05,0.00377257830958006,0.000171480832253639,0.000171480832253639,0.000555744234153571,0.000401370835777579,0.000154373398375992,0.00453471534181846,0.000323908238701319,0.000209587683865559
749,11354,90,88,263,4161,54,43,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
750,1597,90,52,86,1188,94,29,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751,17531,90,55,994,6576,77,26,641,56,4,15,12,12,12,108,23,36,32,29,21,1.01818181818182,0.0727272727272727,0.272727272727273,0.461538461538462,0.461538461538462,0.461538461538462,1.96363636363636,0.418181818181818,0.654545454545455,1.23076923076923,1.11538461538462,0.807692307692308,0.00319434145228452,0.000228167246591752,0.000855627174719069,0.00182481751824818,0.00182481751824818,0.00182481751824818,0.0061605156579773,0.00131196166790257,0.00205350521932577,0.0048661800486618,0.00440997566909976,0.00319343065693431
752,4192,55,52,324,4218,92,39,262,2,0,0,5,9,9,3,0,0,19,28,20,0.0384615384615385,0,0,0.128205128205128,0.230769230769231,0.230769230769231,0.0576923076923077,0,0,0.487179487179487,0.717948717948718,0.512820512820513,0.000477099236641221,0,0,0.00118539592223803,0.00213371266002845,0.00213371266002845,0.000715648854961832,0,0,0.0045045045045045,0.00663821716453295,0.00474158368895211
753,26336,90,70,303,17382,92,91,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
754,9423,62,33,423,3842,90,13,155,9,7,3,9,0,2,29,13,8,11,5,1,0.272727272727273,0.212121212121212,0.0909090909090909,0.692307692307692,0,0.153846153846154,0.878787878787879,0.393939393939394,0.242424242424242,0.846153846153846,0.384615384615385,0.0769230769230769,0.000955109837631328,0.000742863207046588,0.000318369945877109,0.00234252993232691,0,0.000520562207183758,0.00307757614347872,0.00137960309880081,0.000848986522338958,0.00286309213951067,0.0013014055179594,0.000260281103591879
755,62386,91,91,684,24891,102,93,491,106,3,0,510,198,4,380,371,0,808,286,384,1.16483516483516,0.032967032967033,0,5.48387096774194,2.12903225806452,0.043010752688172,4.17582417582418,4.07692307692308,0,8.68817204301075,3.0752688172043,4.12903225806452,0.00169909915686212,4.80877119866637e-05,0,0.020489333494034,0.00795468241533084,0.000160700654855169,0.0060911101849774,0.00594684704901741,0,0.032461532280744,0.0114900968221446,0.0154272628660962
756,50327,91,91,1058,38629,97,91,887,5,6,8,6,13,5,15,12,13,27,10,24,0.0549450549450549,0.0659340659340659,0.0879120879120879,0.0659340659340659,0.142857142857143,0.0549450549450549,0.164835164835165,0.131868131868132,0.142857142857143,0.296703296703297,0.10989010989011,0.263736263736264,9.93502493691259e-05,0.000119220299242951,0.000158960398990601,0.000155323720520852,0.00033653472779518,0.000129436433767377,0.000298050748107378,0.000238440598485902,0.000258310648359727,0.000698956742343835,0.000258872867534754,0.000621294882083409
757,61333,91,91,1100,25214,91,63,597,748,681,198,165,7,210,965,756,251,225,233,24,8.21978021978022,7.48351648351648,2.17582417582418,2.61904761904762,0.111111111111111,3.33333333333333,10.6043956043956,8.30769230769231,2.75824175824176,3.57142857142857,3.6984126984127,0.380952380952381,0.0121957184549916,0.0111033212137022,0.0032282784145566,0.00654398350122948,0.000277623542476402,0.00832870627429206,0.0157337811618541,0.0123261539464888,0.00409241354572579,0.00892361386531292,0.00924089791385738,0.000951852145633378
758,60436,90,90,1153,21545,62,32,555,40,27,2,11,0,0,69,46,8,22,7,0,0.444444444444444,0.3,0.0222222222222222,0.34375,0,0,0.766666666666667,0.511111111111111,0.0888888888888889,0.6875,0.21875,0,0.00066185717122245,0.000446753590575154,3.30928585611225e-05,0.000510559294499884,0,0,0.00114170362035873,0.000761135746905818,0.00013237143424449,0.00102111858899977,0.000324901369227199,0
759,20957,56,56,310,12680,90,55,277,24,1,0,203,24,18,69,3,0,284,47,37,0.428571428571429,0.0178571428571429,0,3.69090909090909,0.436363636363636,0.327272727272727,1.23214285714286,0.0535714285714286,0,5.16363636363636,0.854545454545454,0.672727272727273,0.00114520208045045,4.77167533521019e-05,0,0.0160094637223975,0.00189274447949527,0.00141955835962145,0.00329245598129503,0.000143150260056306,0,0.022397476340694,0.00370662460567823,0.0029179810725552
760,28185,91,91,754,1075,95,13,75,85,14,50,1,3,1,108,34,71,1,1,3,0.934065934065934,0.153846153846154,0.549450549450549,0.0769230769230769,0.230769230769231,0.0769230769230769,1.18681318681319,0.373626373626374,0.78021978021978,0.0769230769230769,0.0769230769230769,0.230769230769231,0.00301578854000355,0.000496718112471173,0.00177399325882562,0.000930232558139535,0.0027906976744186,0.000930232558139535,0.00383182543906333,0.00120631541600142,0.00251907042753238,0.000930232558139535,0.000930232558139535,0.0027906976744186
761,7785,87,57,272,14892,90,60,450,7,0,0,45,1,0,7,0,1,54,0,1,0.12280701754386,0,0,0.75,0.0166666666666667,0,0.12280701754386,0,0.0175438596491228,0.9,0,0.0166666666666667,0.000899165061014772,0,0,0.00302175664786463,6.7150147730325e-05,0,0.000899165061014772,0,0.000128452151573539,0.00362610797743755,0,6.7150147730325e-05
762,20695,90,90,536,17248,103,91,360,111,350,8,609,180,231,334,1139,14,805,908,368,1.23333333333333,3.88888888888889,0.0888888888888889,6.69230769230769,1.97802197802198,2.53846153846154,3.71111111111111,12.6555555555556,0.155555555555556,8.84615384615385,9.97802197802198,4.04395604395604,0.00536361439961343,0.0169122976564388,0.000386566803575743,0.0353084415584416,0.0104359925788497,0.0133928571428571,0.0161391640492873,0.0550374486590964,0.00067649190625755,0.0466720779220779,0.0526437847866419,0.0213358070500928
764,64714,91,91,775,46278,96,91,684,63,1,0,91,0,0,66,7,0,101,0,0,0.692307692307692,0.010989010989011,0,1,0,0,0.725274725274725,0.0769230769230769,0,1.10989010989011,0,0,0.000973514231850913,1.54526068547764e-05,0,0.00196637711223475,0,0,0.00101987205241524,0.000108168247983435,0,0.00218246250918363,0,0
765,13922,89,87,698,13286,96,83,543,88,1,4,107,46,0,161,23,7,122,9,142,1.01149425287356,0.0114942528735632,0.0459770114942529,1.28915662650602,0.55421686746988,0,1.85057471264368,0.264367816091954,0.0804597701149425,1.46987951807229,0.108433734939759,1.71084337349398,0.00632093090073265,7.18287602355983e-05,0.000287315040942393,0.00805359024537107,0.00346229113352401,0,0.0115644303979313,0.00165206148541876,0.000502801321649188,0.00918259822369411,0.000677404786993828,0.0106879421947915
766,37874,87,87,633,73618,74,74,678,406,113,0,1849,806,105,899,370,1,2365,527,1652,4.66666666666667,1.29885057471264,0,24.9864864864865,10.8918918918919,1.41891891891892,10.3333333333333,4.25287356321839,0.0114942528735632,31.9594594594595,7.12162162162162,22.3243243243243,0.0107197549770291,0.00298357712414849,0,0.0251161400744383,0.0109484093564074,0.00142628161590915,0.0237366003062787,0.00976923483128267,2.64033373818451e-05,0.032125295444049,0.00715857534842022,0.022440164090304
767,6162,88,61,202,16139,94,91,477,2,0,1,27,1,2,2,1,1,38,5,4,0.0327868852459016,0,0.0163934426229508,0.296703296703297,0.010989010989011,0.021978021978022,0.0327868852459016,0.0163934426229508,0.0163934426229508,0.417582417582418,0.0549450549450549,0.043956043956044,0.000324569944823109,0,0.000162284972411555,0.00167296610694591,6.19617076646632e-05,0.000123923415329326,0.000324569944823109,0.000162284972411555,0.000162284972411555,0.0023545448912572,0.000309808538323316,0.000247846830658653
768,1895,45,15,129,963,100,7,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
769,11133,32,30,361,9067,70,51,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
770,4731,92,59,242,1140,48,23,102,2,0,0,5,0,3,3,1,3,5,3,1,0.0338983050847458,0,0,0.217391304347826,0,0.130434782608696,0.0508474576271186,0.0169491525423729,0.0508474576271186,0.217391304347826,0.130434782608696,0.0434782608695652,0.000422743606002959,0,0,0.0043859649122807,0,0.00263157894736842,0.000634115409004439,0.00021137180300148,0.000634115409004439,0.0043859649122807,0.00263157894736842,0.00087719298245614
771,93306,92,92,1794,71016,97,97,1583,98,65,0,657,452,21,244,263,1,894,231,932,1.06521739130435,0.706521739130435,0,6.77319587628866,4.65979381443299,0.216494845360825,2.65217391304348,2.85869565217391,0.0108695652173913,9.21649484536082,2.38144329896907,9.60824742268041,0.00105030759007995,0.000696632585257111,0,0.00925143629604596,0.00636476287033908,0.000295708009462656,0.00261505155081131,0.00281868261419416,1.07174243885709e-05,0.0125887124028388,0.00325278810408922,0.0131238030866284
772,11173,46,46,629,19079,96,72,817,82,1,6,91,9,0,192,3,8,217,7,10,1.78260869565217,0.0217391304347826,0.130434782608696,1.26388888888889,0.125,0,4.17391304347826,0.0652173913043478,0.173913043478261,3.01388888888889,0.0972222222222222,0.138888888888889,0.00733912109549808,8.95014767743668e-05,0.000537008860646201,0.00476964201478065,0.000471722836626658,0,0.0171842835406784,0.0002685044303231,0.000716011814194934,0.0113737617275539,0.000366895539598511,0.000524136485140731
773,14885,90,88,543,1885,92,16,139,14,0,6,0,2,0,36,0,16,0,0,10,0.159090909090909,0,0.0681818181818182,0,0.125,0,0.409090909090909,0,0.181818181818182,0,0,0.625,0.00094054417198522,0,0.000403090359422237,0,0.00106100795755968,0,0.00241854215653342,0,0.00107490762512597,0,0,0.00530503978779841
774,20707,90,90,526,22607,95,92,484,289,113,14,1020,274,53,454,227,18,1401,307,534,3.21111111111111,1.25555555555556,0.155555555555556,11.0869565217391,2.97826086956522,0.576086956521739,5.04444444444444,2.52222222222222,0.2,15.2282608695652,3.33695652173913,5.80434782608696,0.0139566330226493,0.00545709180470372,0.000676099869609311,0.0451187685230238,0.0121201397797142,0.00234440659972575,0.0219249529144734,0.0109624764572367,0.000869271260926257,0.0619719555889769,0.0135798646436944,0.0236210023444066
775,53690,91,72,660,32333,66,52,530,19,6,56,6,0,5,170,10,116,46,12,73,0.263888888888889,0.0833333333333333,0.777777777777778,0.115384615384615,0,0.0961538461538462,2.36111111111111,0.138888888888889,1.61111111111111,0.884615384615385,0.230769230769231,1.40384615384615,0.000353883404730862,0.000111752654125535,0.00104302477183833,0.000185568923390963,0,0.000154640769492469,0.00316632520022351,0.000186254423542559,0.00216055131309369,0.00142269507933071,0.000371137846781926,0.00225775523459005
776,25667,91,91,637,5415,93,65,352,111,0,2,22,2,4,126,1,3,24,5,3,1.21978021978022,0,0.021978021978022,0.338461538461538,0.0307692307692308,0.0615384615384615,1.38461538461538,0.010989010989011,0.032967032967033,0.369230769230769,0.0769230769230769,0.0461538461538462,0.00432461916079012,0,7.79210659601823e-05,0.00406278855032318,0.000369344413665743,0.000738688827331487,0.00490902715549149,3.89605329800912e-05,0.000116881598940273,0.00443213296398892,0.000923361034164358,0.000554016620498615
778,7788,55,53,280,4575,58,24,218,24,0,3,30,1,0,35,1,7,56,4,2,0.452830188679245,0,0.0566037735849057,1.25,0.0416666666666667,0,0.660377358490566,0.0188679245283019,0.132075471698113,2.33333333333333,0.166666666666667,0.0833333333333333,0.00308166409861325,0,0.000385208012326656,0.00655737704918033,0.000218579234972678,0,0.00449409347714432,0.000128402670775552,0.000898818695428865,0.0122404371584699,0.00087431693989071,0.000437158469945355
779,22444,35,35,332,40706,90,83,519,57,4,0,538,82,24,126,107,0,787,312,185,1.62857142857143,0.114285714285714,0,6.48192771084337,0.987951807228916,0.289156626506024,3.6,3.05714285714286,0,9.48192771084337,3.75903614457831,2.2289156626506,0.00253965425057922,0.00017822135091784,0,0.0132167248071537,0.00201444504495652,0.00058959367169459,0.00561397255391196,0.00476742113705222,0,0.0193337591509851,0.00766471773202968,0.0045447845526458
780,26479,63,63,679,11871,92,44,515,11,5,1,35,47,1,99,12,2,52,2,88,0.174603174603175,0.0793650793650794,0.0158730158730159,0.795454545454545,1.06818181818182,0.0227272727272727,1.57142857142857,0.19047619047619,0.0317460317460317,1.18181818181818,0.0454545454545455,2,0.000415423543185166,0.000188828883265984,3.77657766531969e-05,0.00294836155336534,0.00395922837166203,8.42389015247241e-05,0.00373881188866649,0.000453189319838363,7.55315533063938e-05,0.00438042287928565,0.000168477803049448,0.00741302333417572
782,3009,75,21,250,15030,92,90,886,21,1,0,7,0,3,21,1,0,20,15,0,1,0.0476190476190476,0,0.0777777777777778,0,0.0333333333333333,1,0.0476190476190476,0,0.222222222222222,0.166666666666667,0,0.0069790628115653,0.000332336324360253,0,0.000465735196274118,0,0.000199600798403194,0.0069790628115653,0.000332336324360253,0,0.00133067198935462,0.000998003992015968,0
783,2641,87,34,225,9664,90,42,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
784,12946,91,76,387,7005,90,40,280,11,5,2,64,10,0,27,18,2,85,0,35,0.144736842105263,0.0657894736842105,0.0263157894736842,1.6,0.25,0,0.355263157894737,0.236842105263158,0.0263157894736842,2.125,0,0.875,0.000849683299860961,0.000386219681754982,0.000154487872701993,0.00913633119200571,0.00142755174875089,0,0.0020855862814769,0.00139039085431794,0.000154487872701993,0.0121341898643826,0,0.00499643112062812
785,48147,91,91,1261,61917,94,94,1380,290,698,46,353,57,666,401,1263,85,473,1198,113,3.18681318681319,7.67032967032967,0.505494505494505,3.75531914893617,0.606382978723404,7.08510638297872,4.40659340659341,13.8791208791209,0.934065934065934,5.03191489361702,12.7446808510638,1.20212765957447,0.0060232205537209,0.0144972687810248,0.000955407398176418,0.00570118061275579,0.000920587237753767,0.0107563350937545,0.00832866014497269,0.0262321639977569,0.00176542671402164,0.00763925900802687,0.019348482646123,0.00182502382221361
786,7621,63,36,206,5664,85,30,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
787,1888,86,58,132,13961,103,91,508,7,1,1,34,3,12,23,1,1,84,25,8,0.120689655172414,0.0172413793103448,0.0172413793103448,0.373626373626374,0.032967032967033,0.131868131868132,0.396551724137931,0.0172413793103448,0.0172413793103448,0.923076923076923,0.274725274725275,0.0879120879120879,0.00370762711864407,0.000529661016949153,0.000529661016949153,0.00243535563355061,0.000214884320607406,0.000859537282429625,0.0121822033898305,0.000529661016949153,0.000529661016949153,0.00601676097700738,0.00179070267172839,0.000573024854953084
789,23249,90,82,545,220,58,56,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
790,8424,90,90,225,8500,95,90,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
791,5099,87,70,290,13327,87,81,419,1,8,0,236,53,12,9,13,0,452,57,92,0.0142857142857143,0.114285714285714,0,2.91358024691358,0.654320987654321,0.148148148148148,0.128571428571429,0.185714285714286,0,5.58024691358025,0.703703703703704,1.1358024691358,0.000196116885663856,0.00156893508531085,0,0.0177084114954603,0.00397688902228559,0.000900427703159001,0.0017650519709747,0.00254951951363012,0,0.0339161101523224,0.00427703159000525,0.00690327905755234
792,30089,91,91,955,40295,92,88,970,6,5,1,8,1,17,21,13,15,40,27,8,0.0659340659340659,0.0549450549450549,0.010989010989011,0.0909090909090909,0.0113636363636364,0.193181818181818,0.230769230769231,0.142857142857143,0.164835164835165,0.454545454545455,0.306818181818182,0.0909090909090909,0.000199408421682342,0.000166173684735285,3.32347369470571e-05,0.000198535798486165,2.48169748107706e-05,0.0004218885717831,0.000697929475888198,0.000432051580311742,0.000498521054205856,0.000992678992430823,0.000670058319890805,0.000198535798486165
793,37786,54,38,611,17517,64,14,410,26,7,3,6,7,2,45,44,6,15,6,16,0.684210526315789,0.184210526315789,0.0789473684210526,0.428571428571429,0.5,0.142857142857143,1.18421052631579,1.15789473684211,0.157894736842105,1.07142857142857,0.428571428571429,1.14285714285714,0.000688085534324882,0.000185253797702853,7.93944847297941e-05,0.000342524404863847,0.000399611805674488,0.000114174801621282,0.00119091727094691,0.00116445244270365,0.000158788969459588,0.000856311012159616,0.000342524404863847,0.000913398412970257
794,17545,87,85,465,19930,96,88,420,77,9,0,157,77,31,226,72,0,188,73,153,0.905882352941176,0.105882352941176,0,1.78409090909091,0.875,0.352272727272727,2.65882352941176,0.847058823529412,0,2.13636363636364,0.829545454545455,1.73863636363636,0.00438871473354232,0.000512966657167284,0,0.00787757150025088,0.00386352232814852,0.00155544405418966,0.0128811627244229,0.00410373325733827,0,0.00943301555444054,0.0036628198695434,0.00767686904164576
795,4971,62,62,299,8782,92,86,626,8,12,0,65,8,66,17,33,2,113,88,22,0.129032258064516,0.193548387096774,0,0.755813953488372,0.0930232558139535,0.767441860465116,0.274193548387097,0.532258064516129,0.032258064516129,1.31395348837209,1.02325581395349,0.255813953488372,0.0016093341380004,0.0024140012070006,0,0.00740150307447051,0.000910954224550216,0.00751537235253929,0.00341983504325086,0.00663850331925166,0.000402333534500101,0.0128672284217718,0.0100204964700524,0.00250512411751309
796,53782,91,91,1857,8342,90,22,608,100,57,25,9,2,9,152,111,44,27,11,4,1.0989010989011,0.626373626373626,0.274725274725275,0.409090909090909,0.0909090909090909,0.409090909090909,1.67032967032967,1.21978021978022,0.483516483516484,1.22727272727273,0.5,0.181818181818182,0.00185935814956677,0.00105983414525306,0.000464839537391692,0.00107887796691441,0.000239750659314313,0.00107887796691441,0.00282622438734149,0.00206388754601911,0.000818117585809379,0.00323663390074323,0.00131862862622872,0.000479501318628626
797,18067,85,82,1032,16008,93,42,850,7,12,3,3,0,6,89,41,16,23,12,1,0.0853658536585366,0.146341463414634,0.0365853658536585,0.0714285714285714,0,0.142857142857143,1.08536585365854,0.5,0.195121951219512,0.547619047619048,0.285714285714286,0.0238095238095238,0.000387446726075165,0.000664194387557425,0.000166048596889356,0.000187406296851574,0,0.000374812593703148,0.00492610837438424,0.00226933082415454,0.000885592516743234,0.0014367816091954,0.000749625187406297,6.24687656171914e-05
798,6337,90,89,312,1068,58,18,135,4,2,2,0,0,1,8,6,2,0,1,0,0.0449438202247191,0.0224719101123595,0.0224719101123595,0,0,0.0555555555555556,0.0898876404494382,0.0674157303370786,0.0224719101123595,0,0.0555555555555556,0,0.00063121350796907,0.000315606753984535,0.000315606753984535,0,0,0.000936329588014981,0.00126242701593814,0.000946820261953606,0.000315606753984535,0,0.000936329588014981,0
799,42137,91,91,1483,21239,71,68,866,314,14,5,394,66,20,527,76,18,546,66,116,3.45054945054945,0.153846153846154,0.0549450549450549,5.79411764705882,0.970588235294118,0.294117647058824,5.79120879120879,0.835164835164835,0.197802197802198,8.02941176470588,0.970588235294118,1.70588235294118,0.0074518831430809,0.000332249566888957,0.000118660559603199,0.0185507792268939,0.00310749093648477,0.0009416639201469,0.0125068229821772,0.00180364050596863,0.000427178014571517,0.0257074250200104,0.00310749093648477,0.00546165073685202
800,21677,92,92,711,5587,94,88,268,8,12,0,0,0,3,41,44,0,1,12,2,0.0869565217391304,0.130434782608696,0,0,0,0.0340909090909091,0.445652173913043,0.478260869565217,0,0.0113636363636364,0.136363636363636,0.0227272727272727,0.000369054758499792,0.000553582137749689,0,0,0,0.000536960801861464,0.00189140563731144,0.00202980117174886,0,0.000178986933953821,0.00214784320744586,0.000357973867907643
801,621,90,86,26,2509,99,71,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
803,31711,91,91,552,3610,96,78,246,218,204,0,82,12,12,451,649,4,111,54,28,2.3956043956044,2.24175824175824,0,1.05128205128205,0.153846153846154,0.153846153846154,4.95604395604396,7.13186813186813,0.043956043956044,1.42307692307692,0.692307692307692,0.358974358974359,0.00687458610576771,0.00643309892466337,0,0.0227146814404432,0.00332409972299169,0.00332409972299169,0.0142221941912901,0.0204660843240516,0.000126139194601242,0.0307479224376731,0.0149584487534626,0.00775623268698061
804,23601,91,83,448,10694,91,57,335,1,0,0,97,0,7,18,0,0,129,19,1,0.0120481927710843,0,0,1.70175438596491,0,0.12280701754386,0.216867469879518,0,0,2.26315789473684,0.333333333333333,0.0175438596491228,4.23710859709334e-05,0,0,0.00907050682625771,0,0.00065457265756499,0.000762679547476802,0,0,0.0120628389751262,0.00177669721339069,9.35103796521414e-05
805,31133,91,89,912,8519,91,55,372,20,18,5,5,0,4,38,45,12,21,12,3,0.224719101123595,0.202247191011236,0.0561797752808989,0.0909090909090909,0,0.0727272727272727,0.426966292134831,0.50561797752809,0.134831460674157,0.381818181818182,0.218181818181818,0.0545454545454545,0.000642405164937526,0.000578164648443773,0.000160601291234382,0.000586923347810776,0,0.000469538678248621,0.0012205698133813,0.00144541162110943,0.000385443098962516,0.00246507806080526,0.00140861603474586,0.000352154008686466
806,1977,29,29,145,6587,89,34,493,1,0,1,1,104,1,3,1,9,45,5,230,0.0344827586206897,0,0.0344827586206897,0.0294117647058824,3.05882352941176,0.0294117647058824,0.103448275862069,0.0344827586206897,0.310344827586207,1.32352941176471,0.147058823529412,6.76470588235294,0.000505816894284269,0,0.000505816894284269,0.00015181417944436,0.0157886746622134,0.00015181417944436,0.00151745068285281,0.000505816894284269,0.00455235204855842,0.0068316380749962,0.0007590708972218,0.0349172612722028
807,33806,91,88,464,32942,119,117,515,1,6,15,15,37,7,4,20,33,37,10,56,0.0113636363636364,0.0681818181818182,0.170454545454545,0.128205128205128,0.316239316239316,0.0598290598290598,0.0454545454545455,0.227272727272727,0.375,0.316239316239316,0.0854700854700855,0.478632478632479,2.95805478317458e-05,0.000177483286990475,0.000443708217476188,0.000455345759213163,0.00112318620605913,0.000212494687632809,0.000118322191326983,0.000591610956634917,0.000976158078447613,0.00112318620605913,0.000303563839475442,0.00169995750106247
808,39742,90,90,1201,33794,103,84,1208,532,224,7,1131,354,141,935,558,18,1469,437,666,5.91111111111111,2.48888888888889,0.0777777777777778,13.4642857142857,4.21428571428571,1.67857142857143,10.3888888888889,6.2,0.2,17.4880952380952,5.20238095238095,7.92857142857143,0.0133863419052891,0.00563635448643752,0.000176136077701173,0.0334674794342191,0.0104752322897556,0.00417233828490265,0.0235267475215138,0.0140405616224649,0.000452921342660158,0.0434692548973191,0.0129312895780316,0.0197076404095402
809,13027,91,43,296,22161,103,66,462,29,8,0,69,7,9,41,9,0,181,24,13,0.674418604651163,0.186046511627907,0,1.04545454545455,0.106060606060606,0.136363636363636,0.953488372093023,0.209302325581395,0,2.74242424242424,0.363636363636364,0.196969696969697,0.00222614569739771,0.000614109157902817,0,0.00311357790713415,0.000315870222462885,0.000406118857452281,0.00314730943425194,0.000690872802640669,0,0.00816750146654032,0.00108298361987275,0.000586616127431073
810,25784,91,91,819,28351,61,61,983,87,14,1,31,4,177,141,57,11,58,194,10,0.956043956043956,0.153846153846154,0.010989010989011,0.508196721311475,0.0655737704918033,2.90163934426229,1.54945054945055,0.626373626373626,0.120879120879121,0.950819672131147,3.18032786885246,0.163934426229508,0.00337418554142104,0.000542972385975799,3.87837418554142e-05,0.00109343585764171,0.00014108849776022,0.00624316602588974,0.0054685076016134,0.00221067328575861,0.000426621160409556,0.00204578321752319,0.00684279214137068,0.00035272124440055
811,7959,69,69,436,4079,99,40,240,1,0,1,1,0,1,1,0,1,2,1,1,0.0144927536231884,0,0.0144927536231884,0.025,0,0.025,0.0144927536231884,0,0.0144927536231884,0.05,0.025,0.025,0.000125643925116221,0,0.000125643925116221,0.00024515812699191,0,0.00024515812699191,0.000125643925116221,0,0.000125643925116221,0.00049031625398382,0.00024515812699191,0.00024515812699191
812,88,51,43,18,10509,94,59,683,16,0,0,12,0,0,16,0,0,12,1,0,0.372093023255814,0,0,0.203389830508475,0,0,0.372093023255814,0,0,0.203389830508475,0.0169491525423729,0,0.181818181818182,0,0,0.00114187838995147,0,0,0.181818181818182,0,0,0.00114187838995147,9.51565324959559e-05,0
813,6383,90,45,415,6296,90,32,351,2,1,0,74,62,1,61,45,0,87,7,114,0.0444444444444444,0.0222222222222222,0,2.3125,1.9375,0.03125,1.35555555555556,1,0,2.71875,0.21875,3.5625,0.00031333228889237,0.000156666144446185,0,0.0117534942820839,0.00984752223634053,0.000158831003811944,0.0095566348112173,0.00704997650007833,0,0.0138182973316391,0.00111181702668361,0.0181067344345616
814,8074,84,42,355,3922,94,15,173,17,9,0,235,112,3,33,14,0,279,8,232,0.404761904761905,0.214285714285714,0,15.6666666666667,7.46666666666667,0.2,0.785714285714286,0.333333333333333,0,18.6,0.533333333333333,15.4666666666667,0.00210552390388903,0.00111468912558831,0,0.0599184089750128,0.028556858745538,0.000764915859255482,0.00408719346049046,0.00173396086202626,0,0.0711371749107598,0.00203977562468129,0.0591534931157573
815,1347,49,35,182,2204,74,43,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
816,30207,84,59,727,61596,91,90,1040,354,26,2,490,95,6,604,168,2,670,40,209,6,0.440677966101695,0.0338983050847458,5.44444444444444,1.05555555555556,0.0666666666666667,10.2372881355932,2.84745762711864,0.0338983050847458,7.44444444444444,0.444444444444444,2.32222222222222,0.0117191379481577,0.000860727645909888,6.62098189161453e-05,0.00795506201701409,0.00154230794207416,9.74089226573154e-05,0.0199953653126759,0.0055616247889562,6.62098189161453e-05,0.0108773296967336,0.000649392817715436,0.00339307747256315
