"","id","wave","person_id","gender_fac","edu_fac","age","ethn_fac","zip","party_fac","ideo","party_imp","partisan","party","approve_trump","att_econ_1","att_econ_2","att_econ_3","att_climate_1","att_climate_2","att_climate_3","att_immigrant_1","att_immigrant_2","att_immigrant_3","att_gun_1","att_gun_2","att_gun_3","ft_dem_supporters","ft_rep_supporters","understand_party_opp","stupid_party_opp","talk_party_opp","talk_ind_dem","talk_ind_rep","findout_party_opp","findout_ind_dem","findout_ind_rep","spendtime_party_opp","spendtime_ind_dem","spendtime_ind_rep","visits_u","day_range","active_days","count_domains","page_center","page_left","page_right","domain_center","domain_left","domain_right","page_center_mean","page_left_mean","page_right_mean","domain_center_mean","domain_left_mean","domain_right_mean","page_center_perc","page_left_perc","page_right_perc","domain_center_perc","domain_left_perc","domain_right_perc","att_econ_1_fold","att_econ_2_fold","att_econ_3_fold","att_climate_1_fold","att_climate_2_fold","att_climate_3_fold","att_immigrant_1_fold","att_immigrant_2_fold","att_immigrant_3_fold","att_gun_1_fold","att_gun_2_fold","att_gun_3_fold","att_econ_fold","att_climate_fold","att_gun_fold","att_immigrant_fold","att_extr","ap_sd_1","ap_sd_2","ap_sd_3","ap_ft","ap_under","ap_stupid","ap_sd","att_econ_1_fold_r","att_econ_2_fold_r","att_econ_3_fold_r","att_climate_1_fold_r","att_climate_2_fold_r","att_climate_3_fold_r","att_immigrant_1_fold_r","att_immigrant_2_fold_r","att_immigrant_3_fold_r","att_gun_1_fold_r","att_gun_2_fold_r","att_gun_3_fold_r","att_econ_fold_r","att_climate_fold_r","att_gun_fold_r","att_immigrant_fold_r","att_extr_r","ap_sd_1_r","ap_sd_2_r","ap_sd_3_r","ap_ft_r","ap_under_r","ap_stupid_r","ap_sd_r","domain_congenial_mean","domain_congenial_perc","domain_cross_mean","domain_cross_perc","page_congenial_mean","page_congenial_perc","page_cross_mean","page_cross_perc","count_domains_ln","page_center_ln","page_left_ln","page_right_ln","domain_center_ln","domain_left_ln","domain_right_ln","page_center_mean_ln","page_left_mean_ln","page_right_mean_ln","domain_center_mean_ln","domain_left_mean_ln","domain_right_mean_ln","page_center_perc_ln","page_left_perc_ln","page_right_perc_ln","domain_center_perc_ln","domain_left_perc_ln","domain_right_perc_ln","domain_congenial_mean_ln","domain_congenial_perc_ln","domain_cross_mean_ln","domain_cross_perc_ln","page_congenial_mean_ln","page_congenial_perc_ln","page_cross_mean_ln","page_cross_perc_ln","embed_imputed_party","findout_ind_party","spend_ind_party","talk_ind_party"
"1485","743",1,833,"Male","Completed some college, but no degree",44,"White","25541","A not very strong Democrat",1,"Democrat",2,NA,3,4,3,10,7,4,1,4,7,4,1,7,3,87,4,3,5,4,NA,NA,4,NA,NA,4,NA,NA,1735,91,91,259,66,5,44,72,9,44,0.725274725274725,0.0549450549450549,0.483516483516484,0.791208791208791,0.0989010989010989,0.483516483516484,0.0380403458213256,0.00288184438040346,0.0253602305475504,0.0414985590778098,0.00518731988472622,0.0253602305475504,3,4,3,0,3,6,3,0,3,6,0,4,3.33333333333333,3,3.33333333333333,2,2.91666666666667,3,3,3,96,5,5,3,50,66.6666666666667,50,0,50,100,50,0,50,100,0,66.6666666666667,55.5555555555556,50,55.5555555555556,33.3333333333333,48.6111111111111,50,50,50,96,57.1428571428571,57.1428571428571,50,0.0989010989010989,0.00518731988472622,0.483516483516484,0.0253602305475504,0.0549450549450549,0.00288184438040346,0.483516483516484,0.0253602305475504,48.4825555430166,58.8855160031251,23.4095464324299,56.6959458776458,56.9867704551143,27.1289455482788,45.9491888150079,19.6908574979945,1.42071460215149,15.837128789281,17.5663759034762,2.05667961325823,9.9926758608236,22.3488416163394,3.6935305991962,74.8069801081687,24.3397809118248,4.09866615978572,8.6252203546237,2.05667961325823,1.78190944961181,12.3358407147308,26.0230090969155,1.42071460215149,3.6935305991962,15.837128789281,64.22632587787,"Democrat",NA,NA,NA
"1486","743",2,833,"Male","Completed some college, but no degree",44,"White","25541","A not very strong Democrat",1,"Democrat",2,1,3,3,7,1,1,1,1,5,9,2,1,13,1,50,2,2,6,5,NA,NA,5,NA,NA,4,NA,NA,3534,116,29,457,58,4,1,89,4,2,2,0.137931034482759,0.0344827586206897,3.06896551724138,0.137931034482759,0.0689655172413793,0.0164119977362762,0.00113186191284663,0.000282965478211658,0.0251839275608376,0.00113186191284663,0.000565930956423316,4,0,6,6,6,6,2,2,5,6,6,6,3.33333333333333,6,6,3,4.58333333333333,2,2,3,98,6,6,2,66.6666666666667,0,100,100,100,100,33.3333333333333,33.3333333333333,83.3333333333333,100,100,100,55.5555555555556,100,100,50,76.3888888888889,33.3333333333333,33.3333333333333,50,98,71.4285714285714,71.4285714285714,33.3333333333333,0.137931034482759,0.00113186191284663,0.0689655172413793,0.000565930956423316,0.137931034482759,0.00113186191284663,0.0344827586206897,0.000282965478211658,65.2115856768497,51.3093260359897,19.592729178796,9.7412575425031,54.8756363513067,17.5737273804619,14.1257491898379,29.2392790133028,3.54438905878181,1.09516077330231,34.8403698475128,2.82531520622423,1.76342901647866,14.2769640469162,0.735190972712129,0.500157932749068,16.7057733769601,0.735190972712129,0.265635695487437,2.82531520622423,0.531121187011367,1.76342901647866,0.50110810286102,3.54438905878181,0.735190972712129,1.09516077330231,0.500157932749068,"Democrat",NA,NA,NA
"1487","744",1,834,"Male","Master's degree",62,"White","25443","Independent, lean toward Democrat",4,"Democrat",1,NA,1,3,3,11,3,1,3,1,4,1,1,6,1,60,10,7,2,2,NA,NA,3,NA,NA,4,NA,NA,18015,35,30,815,101,22,332,152,45,704,3.36666666666667,0.733333333333333,11.0666666666667,5.06666666666667,1.5,23.4666666666667,0.00560643907854566,0.00122120455176242,0.0184290868720511,0.00843741326672218,0.00249791840133222,0.0390785456563974,4,4,4,4,6,4,6,3,6,6,1,6,4,4.66666666666667,4.33333333333333,5,4.5,5,4,3,90,1,2,4.33333333333333,66.6666666666667,66.6666666666667,66.6666666666667,66.6666666666667,100,66.6666666666667,100,50,100,100,16.6666666666667,100,66.6666666666667,77.7777777777778,72.2222222222222,83.3333333333333,75,83.3333333333333,66.6666666666667,50,90,0,14.2857142857143,72.2222222222222,1.5,0.00249791840133222,23.4666666666667,0.0390785456563974,0.733333333333333,0.00122120455176242,11.0666666666667,0.0184290868720511,69.6774876247222,64.7714197596012,40.9655976134074,86.5057338670061,66.815317810897,45.1088666756635,79.1622241103316,53.2179170307064,14.6097976317277,100,54.330642522571,19.9820049927399,81.0052277092948,3.34668948992402,1.56646097024074,54.5470031604039,5.02951919642824,1.97633196902858,13.2024398651533,19.9820049927399,0.859217236508486,100,39.8328620703806,14.6097976317277,1.56646097024074,100,46.8319078724413,"Democrat",NA,NA,NA
"1488","744",2,834,"Male","Master's degree",62,"White","25443","Independent, lean toward Democrat",4,"Democrat",1,3,1,1,1,13,5,1,1,1,4,1,1,6,1,70,10,7,2,2,NA,NA,2,NA,NA,2,NA,NA,52875,111,73,1598,146,221,488,240,489,1054,2,3.02739726027397,6.68493150684932,3.28767123287671,6.6986301369863,14.4383561643836,0.0027612293144208,0.00417966903073286,0.00922931442080378,0.00453900709219858,0.00924822695035461,0.0199338061465721,6,6,6,2,6,6,6,3,6,6,1,6,6,4.66666666666667,4.33333333333333,5,5,5,5,5,90,1,2,5,100,100,100,33.3333333333333,100,100,100,50,100,100,16.6666666666667,100,100,77.7777777777778,72.2222222222222,83.3333333333333,83.3333333333333,83.3333333333333,83.3333333333333,83.3333333333333,90,0,14.2857142857143,83.3333333333333,6.6986301369863,0.00924822695035461,14.4383561643836,0.0199338061465721,3.02739726027397,0.00417966903073286,6.68493150684932,0.00922931442080378,92.4671899726907,62.7966600376308,65.7702878536886,87.0253814749429,66.887656153,67.6377701720097,89.5070289992395,29.2392790133028,38.2144901639945,65.8766059929875,36.1401279756092,44.628982894397,72.366924294379,2.41834175775939,2.71074241259372,16.240826633902,3.04181151993082,5.98288055053336,9.26708256474882,44.628982894397,4.32218938709784,72.366924294379,17.4818755233795,38.2144901639945,2.71074241259372,65.8766059929875,16.240826633902,"Democrat",NA,NA,NA
"1489","745",1,835,"Female","High school graduate",34,"White","68818","A strong Democrat",0,"Democrat",3,NA,1,4,6,8,3,1,1,1,5,1,1,1,4,76,5,4,5,2,NA,NA,2,NA,NA,1,NA,NA,11214,24,17,633,36,16,35,110,33,59,2.11764705882353,0.941176470588235,2.05882352941176,6.47058823529412,1.94117647058824,3.47058823529412,0.00321027287319422,0.00142678794364188,0.0031210986267166,0.0098091671125379,0.00294275013376137,0.00526128054217942,3,1,1,4,6,6,6,2,6,6,6,3,1.66666666666667,5.33333333333333,5,4.66666666666667,4.16666666666667,5,5,6,95,4,5,5,50,16.6666666666667,16.6666666666667,66.6666666666667,100,100,100,33.3333333333333,100,100,100,50,27.7777777777778,88.8888888888889,83.3333333333333,77.7777777777778,69.4444444444445,83.3333333333333,83.3333333333333,100,95,42.8571428571429,57.1428571428571,83.3333333333333,1.94117647058824,0.00294275013376137,3.47058823529412,0.00526128054217942,0.941176470588235,0.00142678794364188,2.05882352941176,0.0031210986267166,65.0008114993129,50.5698712791475,37.0162627683718,53.3724742690506,62.5529550424509,41.5474081487763,49.4217209612916,41.0535653791452,17.6177780601808,44.8927622539027,60.6040223958193,23.5261356356386,37.9402953757952,1.91861872483446,1.82997856340601,9.30827368381669,5.84323907305497,2.3277624657124,1.80724931890303,23.5261356356386,1.0120028742037,46.8368480018998,5.4526219079141,17.6177780601808,1.82997856340601,44.8927622539027,7.99171705785687,"Democrat",NA,NA,NA
"1490","745",2,835,"Female","High school graduate",34,"White","68818","A strong Democrat",0,"Democrat",3,1,1,3,3,11,2,1,1,1,1,1,1,3,5,100,11,4,4,4,NA,NA,4,NA,NA,4,NA,NA,24411,98,47,970,152,91,268,333,176,559,3.23404255319149,1.93617021276596,5.70212765957447,7.08510638297872,3.74468085106383,11.8936170212766,0.00622670107738315,0.00372782761869649,0.0109786571627545,0.0136413911761091,0.00720986440539101,0.0228995125148499,4,4,4,5,6,6,6,6,6,6,4,2,4,5.66666666666667,4,6,4.91666666666667,3,3,3,89,4,4,3,66.6666666666667,66.6666666666667,66.6666666666667,83.3333333333333,100,100,100,100,100,100,66.6666666666667,33.3333333333333,66.6666666666667,94.4444444444445,66.6666666666667,100,81.9444444444445,50,50,50,89,42.8571428571429,42.8571428571429,50,3.74468085106383,0.00720986440539101,11.8936170212766,0.0228995125148499,1.93617021276596,0.00372782761869649,5.70212765957447,0.0109786571627545,81.5932568450558,63.3000635710407,55.0466584075345,78.6261936182846,70.8674551324646,56.5192627674152,81.3634152995642,38.4092524169188,29.545947365531,61.4562216717561,51.886688334485,34.0455468931952,67.6041858162565,5.44406755123128,2.41824318840116,19.3023958019399,9.10056561968704,4.66894289745869,10.6303195584135,34.0455468931952,3.37296646154214,67.6041858162565,20.0535521287835,29.545947365531,2.41824318840116,61.4562216717561,19.3023958019399,"Democrat",NA,NA,NA
"1491","746",1,836,"Male","Master's degree",37,"Asian","55449","Independent, lean toward Democrat",5,"Democrat",1,NA,1,13,13,13,12,13,13,1,13,1,1,1,1,69,2,5,1,1,NA,NA,1,NA,NA,1,NA,NA,99149,91,91,985,53,2,0,101,2,0,0.582417582417582,0.021978021978022,0,1.10989010989011,0.021978021978022,0,0.000534549012092911,2.01716608336947e-05,0,0.00101866887210158,2.01716608336947e-05,0,6,6,6,5,6,6,6,6,6,6,6,6,6,5.66666666666667,6,6,5.91666666666667,6,6,6,98,3,1,6,100,100,100,83.3333333333333,100,100,100,100,100,100,100,100,100,94.4444444444445,100,100,98.6111111111111,100,100,100,98,28.5714285714286,0,100,0.021978021978022,2.01716608336947e-05,0,0,0.021978021978022,2.01716608336947e-05,0,0,73.1844007744111,55.8645792148761,14.3534976789571,0,61.4298463106388,12.9437965392162,0,16.5702617697856,0.577436452087436,0,22.5011076777613,0.474094636559547,0,0.319900104652561,0.0258900856787478,0,0.609473502610252,0.0159794113981881,0,0.474094636559547,0.00694710499943585,0,0,0.577436452087436,0.0258900856787478,0,0,"Democrat",NA,NA,NA
"1492","746",2,836,"Male","Master's degree",37,"Asian","55449","Independent, lean toward Democrat",5,"Democrat",1,2,1,10,11,12,12,13,13,12,11,12,11,13,12,42,48,6,2,6,NA,NA,6,NA,NA,5,NA,NA,152280,119,119,1368,44,1,1,66,9,2,0.369747899159664,0.00840336134453781,0.00840336134453781,0.554621848739496,0.0756302521008403,0.0168067226890756,0.000288941423693197,6.56685053848174e-06,6.56685053848174e-06,0.000433412135539795,5.91016548463357e-05,1.31337010769635e-05,3,4,5,5,6,6,5,4,5,4,6,5,4,5.66666666666667,5,4.66666666666667,4.83333333333333,1,1,2,52,2,2,1,50,66.6666666666667,83.3333333333333,83.3333333333333,100,100,83.3333333333333,66.6666666666667,83.3333333333333,66.6666666666667,100,83.3333333333333,66.6666666666667,94.4444444444445,83.3333333333333,77.7777777777778,80.5555555555556,16.6666666666667,16.6666666666667,33.3333333333333,52,14.2857142857143,14.2857142857143,16.6666666666667,0.0756302521008403,5.91016548463357e-05,0.0168067226890756,1.31337010769635e-05,0.00840336134453781,6.56685053848174e-06,0.00840336134453781,6.56685053848174e-06,89.0817161999888,47.9007953902467,8.43812916598802,9.7412575425031,51.2766539154059,25.1423198011993,14.1257491898379,8.37370761844531,0.229548294366158,0.270329183396162,10.9539834541066,1.5941633614953,0.440704126920943,0.253373492182351,0.00426783961552677,0.0116088941230759,0.291046367284566,0.0384095476352056,0.00616637767357912,1.5941633614953,0.0277480617822656,0.440704126920943,0.0116325549239971,0.229548294366158,0.00426783961552677,0.270329183396162,0.0116088941230759,"Democrat",NA,NA,NA
"1493","747",1,837,"Male","Master's degree",30,"Asian","24060","Independent (close to neither parity)",5,"Republican",0,NA,6,3,8,5,3,1,4,12,13,4,1,1,1,72,64,NA,NA,NA,3,4,NA,5,3,NA,4,5,21234,91,91,818,0,2,0,10,5,11,0,0.021978021978022,0,0.10989010989011,0.0549450549450549,0.120879120879121,0,9.41885655081473e-05,0,0.000470942827540737,0.000235471413770368,0.00051803711029481,4,1,2,4,6,3,5,6,3,6,6,6,2.33333333333333,4.33333333333333,6,4.66666666666667,4.33333333333333,4,2,3,28,NA,NA,2.66666666666667,66.6666666666667,16.6666666666667,33.3333333333333,66.6666666666667,100,50,83.3333333333333,100,50,100,100,100,38.8888888888889,72.2222222222222,100,77.7777777777778,72.2222222222222,66.6666666666667,33.3333333333333,50,28,NA,NA,44.4444444444444,0.120879120879121,0.00051803711029481,0.0549450549450549,0.000235471413770368,0,0,0.021978021978022,9.41885655081473e-05,69.7454927214823,0,14.3534976789571,0,31.8493413958923,21.1104228999829,29.9946331322026,0,0.577436452087436,0,3.14207812438307,1.16645419686782,2.89110834978086,0,0.120885424858021,0,0.281844032560281,0.186513625997378,0.178367198774503,2.48852529687906,0.178367198774503,1.67292684784015,0.24464760275003,0,0,0.872935184686418,0.241538962130541,"Republican",3,4,5
"1494","747",2,837,"Male","Master's degree",30,"Asian","24060","Independent (close to neither parity)",5,"Republican",0,5,6,10,5,12,4,3,4,2,4,3,1,1,1,73,71,4,4,5,3,4,4,5,3,3,4,5,10861,104,24,232,1,3,0,1,4,0,0.0416666666666667,0.125,0,0.0416666666666667,0.166666666666667,0,9.20725531718995e-05,0.000276217659515698,0,9.20725531718995e-05,0.000368290212687598,0,3,2,5,3,4,3,5,3,4,6,6,6,3.33333333333333,3.33333333333333,6,4,4.16666666666667,2,3,4,27,4,4,2.66666666666667,50,33.3333333333333,83.3333333333333,50,66.6666666666667,50,83.3333333333333,50,66.6666666666667,100,100,100,55.5555555555556,55.5555555555556,100,66.6666666666667,69.4444444444445,33.3333333333333,50,66.6666666666667,27,42.8571428571429,42.8571428571429,44.4444444444444,0,0,0.166666666666667,0.000368290212687598,0,0,0.125,0.000276217659515698,50.4785635525954,8.72215526345012,16.876258331976,0,8.45300032780038,17.5737273804619,0,1.08646671803054,3.23089009108426,0,1.01344217125992,3.37062474728269,0,0.0807466099299925,0.179491485763813,0,0.0618394198550721,0.239310966736797,0,0,0,4.07599609035965,0.326137736606298,0,0,3.80488072184224,0.488232417789324,"Republican",3,4,5
"1495","748",1,838,"Male","Associate Degree",54,"White","24572","Independent (close to neither parity)",7,"Republican",0,4,7,11,1,4,4,1,1,13,13,13,13,13,1,4,81,NA,NA,NA,4,4,NA,4,5,NA,4,3,2603,91,75,296,2,0,0,2,1,1,0.0266666666666667,0,0,0.0266666666666667,0.0133333333333333,0.0133333333333333,0.000768344218209758,0,0,0.000768344218209758,0.000384172109104879,0.000384172109104879,4,6,3,3,6,6,6,6,6,6,6,6,4.33333333333333,5,6,6,5.33333333333333,3,3,3,96,NA,NA,3,66.6666666666667,100,50,50,100,100,100,100,100,100,100,100,72.2222222222222,83.3333333333333,100,100,88.8888888888889,50,50,50,96,NA,NA,50,0.0133333333333333,0.000384172109104879,0.0133333333333333,0.000384172109104879,0,0,0,0,50.9481634747806,15.3857504844115,0,0,14.5919958392009,8.16662636076674,8.36679131962156,0.950171225273716,0,0,0.793115647924082,0.288845208013335,0.335573358940271,0.459760798097576,0,0,0.459760798097576,0.304274756972645,0.132284514910636,0.288845208013335,0.132284514910636,0.414261361185911,0.399113413149515,0,0,0,0,"Republican",6,5,6
"1496","748",2,838,"Male","Associate Degree",54,"White","24572","Independent (close to neither parity)",7,"Republican",0,5,7,9,2,12,5,1,1,13,13,13,9,13,12,4,67,1,7,5,4,4,3,4,5,4,4,3,20620,94,83,1010,5,0,0,36,12,1,0.0602409638554217,0,0,0.433734939759036,0.144578313253012,0.0120481927710843,0.000242483026188167,0,0,0.0017458777885548,0.0005819592628516,4.84966052376334e-05,2,5,5,2,6,6,6,6,6,2,6,5,4,4.66666666666667,4.33333333333333,6,4.75,2,4,3,96,7,7,3.33333333333333,33.3333333333333,83.3333333333333,83.3333333333333,33.3333333333333,100,100,100,100,100,33.3333333333333,100,83.3333333333333,66.6666666666667,77.7777777777778,72.2222222222222,100,79.1666666666667,33.3333333333333,66.6666666666667,50,96,85.7142857142857,85.7142857142857,55.5555555555556,0.0120481927710843,4.84966052376334e-05,0.144578313253012,0.0005819592628516,0,0,0,0,82.4732903663761,22.5464442814862,0,0,44.0355110073223,28.0071200041185,8.91235545535664,1.55686125671956,0,0,8.94434174156246,2.95267358198296,0.316670078513538,0.212638939854923,0,0,1.17162927751458,0.3781104056456,0.0227691413565239,0.261868750533444,0.0227691413565239,3.57058019762453,0.515296367592601,0,0,0,0,"Republican",6,5,6
"1497","749",1,840,"Male","College Degree (such as B.A., B.S.)",36,"White","41051","Independent, lean toward Democrat",4,"Democrat",1,NA,1,3,7,10,1,1,1,3,4,3,5,13,10,19,11,3,5,4,NA,NA,4,NA,NA,4,NA,NA,26554,91,90,130,7,0,0,27,0,0,0.0777777777777778,0,0,0.3,0,0,0.00026361376817052,0,0,0.00101679596294344,0,0,4,0,3,6,6,6,4,3,4,2,6,3,2.33333333333333,6,3.66666666666667,3.66666666666667,3.91666666666667,3,3,3,89,5,5,3,66.6666666666667,0,50,100,100,100,66.6666666666667,50,66.6666666666667,33.3333333333333,100,50,38.8888888888889,100,61.1111111111111,61.1111111111111,65.2777777777778,50,50,50,89,57.1428571428571,57.1428571428571,50,0,0,0,0,0,0,0,0,35.7795935283931,29.121983284925,0,0,44.2590300958595,0,0,2.70426849521207,0,0,7.90678138872933,0,0,0.157780654509375,0,0,0.60835350307264,0,0,0,0,0,0,0,0,0,0,"Democrat",NA,NA,NA
"1498","749",2,840,"Male","College Degree (such as B.A., B.S.)",36,"White","41051","Independent, lean toward Democrat",4,"Democrat",1,3,1,3,7,12,2,1,1,2,3,2,9,13,9,50,40,3,4,3,NA,NA,4,NA,NA,3,NA,NA,22223,99,92,179,0,2,0,0,3,0,0,0.0217391304347826,0,0,0.0326086956521739,0,0,8.99968501102461e-05,0,0,0.000134995275165369,0,4,0,5,5,6,6,5,4,5,2,6,2,3,5.66666666666667,3.33333333333333,4.66666666666667,4.16666666666667,4,3,4,60,5,4,3.33333333333333,66.6666666666667,0,83.3333333333333,83.3333333333333,100,100,83.3333333333333,66.6666666666667,83.3333333333333,33.3333333333333,100,33.3333333333333,50,94.4444444444445,55.5555555555556,77.7777777777778,69.4444444444445,66.6666666666667,50,66.6666666666667,60,57.1428571428571,42.8571428571429,55.5555555555556,0.0326086956521739,0.000134995275165369,0,0,0.0217391304347826,8.99968501102461e-05,0,0,44.8524181433816,0,13.3741183043325,0,0,15.1371848414749,0,0,0.589933728214878,0,0,0.70163600476547,0,0,0.0584871086222784,0,0,0.0877286892698852,0,0.70163600476547,0.0633774996013415,0,0,0.589933728214878,0.0584871086222784,0,0,"Democrat",NA,NA,NA
"1499","750",1,841,"Male","Master's degree",43,"Asian","33193","A not very strong Republican",7,"Republican",2,NA,5,5,6,8,4,5,2,1,12,2,2,3,7,21,68,5,4,5,NA,NA,3,NA,NA,4,NA,NA,10759,91,21,197,2,0,1,2,1,1,0.0952380952380952,0,0.0476190476190476,0.0952380952380952,0.0476190476190476,0.0476190476190476,0.000185890882052235,0,9.29454410261177e-05,0.000185890882052235,9.29454410261177e-05,9.29454410261177e-05,2,1,1,3,2,5,6,5,5,5,4,0,1.33333333333333,3.33333333333333,3,5.33333333333333,3.25,2,4,3,79,3,4,3.33333333333333,33.3333333333333,16.6666666666667,16.6666666666667,50,33.3333333333333,83.3333333333333,100,83.3333333333333,83.3333333333333,83.3333333333333,66.6666666666667,0,22.2222222222222,55.5555555555556,50,88.8888888888889,54.1666666666667,33.3333333333333,66.6666666666667,50,79,28.5714285714286,42.8571428571429,55.5555555555556,0.0476190476190476,9.29454410261177e-05,0.0476190476190476,9.29454410261177e-05,0.0476190476190476,9.29454410261177e-05,0,0,43.4343403167047,15.3857504844115,0,10.3236457500178,14.5919958392009,8.16662636076674,8.36679131962156,3.2844835391468,0,1.86793851896194,2.7415851174571,1.0144849798682,1.17860405104282,0.111265526286218,0,0.277617232218436,0.111265526286218,0.0736260347236543,0.0320091761311894,1.0144849798682,0.0320091761311894,1.45497282628784,0.0965743537439228,1.23561956263031,0.119290022622361,0,0,"Republican",NA,NA,NA
"1500","750",2,841,"Male","Master's degree",43,"Asian","33193","A not very strong Republican",7,"Republican",2,6,5,6,9,5,9,10,10,4,12,5,2,2,4,35,71,5,3,4,NA,NA,5,NA,NA,3,NA,NA,17070,93,26,221,0,0,3,0,0,5,0,0,0.115384615384615,0,0,0.192307692307692,0,0,0.000175746924428823,0,0,0.000292911540714704,1,2,2,2,3,3,3,5,2,5,5,3,1.66666666666667,2.66666666666667,4.33333333333333,3.33333333333333,3,3,2,4,65,3,3,2.33333333333333,16.6666666666667,33.3333333333333,33.3333333333333,33.3333333333333,50,50,50,83.3333333333333,33.3333333333333,83.3333333333333,83.3333333333333,50,27.7777777777778,44.4444444444444,72.2222222222222,55.5555555555556,50,50,33.3333333333333,66.6666666666667,65,28.5714285714286,28.5714285714286,38.8888888888889,0.192307692307692,0.000292911540714704,0,0,0.115384615384615,0.000175746924428823,0,0,49.42429847259,0,0,19.4825150850062,0,0,23.0381046451945,0,0,3.52759018750847,0,0,4.65083689309733,0,0,0.310659556463927,0,0,0.137505076176855,3.8459864975155,0.137505076176855,0,0,2.99543061016349,0.114209428388466,0,0,"Republican",NA,NA,NA
"1501","751",1,842,"Female","Completed some college, but no degree",57,"White","89108","Independent, lean toward Republican",8,"Republican",1,NA,6,1,6,7,7,11,1,12,7,13,7,13,7,10,92,1,6,4,NA,NA,1,NA,NA,1,NA,NA,21926,89,85,522,72,0,1,78,0,4,0.847058823529412,0,0.0117647058823529,0.917647058823529,0,0.0470588235294118,0.00328377268995713,0,4.56079540271823e-05,0.00355742041412022,0,0.000182431816108729,6,1,0,0,4,6,5,0,6,0,6,0,2.33333333333333,3.33333333333333,2,3.66666666666667,2.83333333333333,3,6,6,90,7,6,5,100,16.6666666666667,0,0,66.6666666666667,100,83.3333333333333,0,100,0,100,0,38.8888888888889,55.5555555555556,33.3333333333333,61.1111111111111,47.2222222222222,50,100,100,90,85.7142857142857,71.4285714285714,83.3333333333333,0.0470588235294118,0.000182431816108729,0,0,0.0117647058823529,4.56079540271823e-05,0,0,61.4341255936287,60.0866557801073,0,10.3236457500178,58.0359108854511,0,19.427087829089,22.153476992356,0,0.469636196265343,19.6219444198754,0,1.16505207521521,1.96247394320637,0,0.136228883242773,2.12572339552398,0,0.0628242851679533,1.00282009893343,0.0628242851679533,0,0,0.31065887101425,0.0585365196316879,0,0,"Republican",NA,NA,NA
"1502","751",2,842,"Female","Completed some college, but no degree",57,"White","89108","Independent, lean toward Republican",8,"Republican",1,7,6,5,5,5,5,10,1,11,13,13,8,10,13,22,83,1,7,4,NA,NA,4,NA,NA,4,NA,NA,14271,92,86,717,54,5,14,58,5,19,0.627906976744186,0.0581395348837209,0.162790697674419,0.674418604651163,0.0581395348837209,0.22093023255814,0.00378389741433677,0.000350360871697849,0.000981010440753977,0.00406418611169505,0.000350360871697849,0.00133137131245183,2,2,2,2,3,6,4,6,6,1,3,6,2,3.66666666666667,3.33333333333333,5.33333333333333,3.58333333333333,3,3,3,78,7,7,3,33.3333333333333,33.3333333333333,33.3333333333333,33.3333333333333,50,100,66.6666666666667,100,100,16.6666666666667,50,100,33.3333333333333,61.1111111111111,55.5555555555556,88.8888888888889,59.7222222222222,50,50,50,78,85.7142857142857,85.7142857142857,50,0.22093023255814,0.00133137131245183,0.0581395348837209,0.000350360871697849,0.162790697674419,0.000981010440753977,0.0581395348837209,0.000350360871697849,75.0128156578104,50.4259170552176,21.8122474703205,38.0580274822059,49.7259836245883,19.5645275908487,38.5185594341285,12.9692324656348,1.5501785902154,4.87220508764798,12.796900096555,1.23568351855936,5.27809561533732,3.31232610600111,0.227662716649095,1.73338820591368,2.7242550479679,0.227662716649095,0.624677834928694,4.36469498625315,0.624677834928694,1.49427526592221,0.310263270129359,4.13720173908382,0.63725474415173,1.82557885506521,0.619262346161284,"Republican",NA,NA,NA
"1503","752",1,843,"Female","Associate Degree",67,"White","07726","A not very strong Republican",7,"Republican",2,NA,7,11,10,3,13,8,1,13,13,13,13,13,3,1,100,1,2,1,NA,NA,1,NA,NA,1,NA,NA,16741,91,81,755,167,37,113,302,66,142,2.06172839506173,0.45679012345679,1.39506172839506,3.7283950617284,0.814814814814815,1.75308641975309,0.00997550922883938,0.00221014276327579,0.00674989546622066,0.0180395436353862,0.00394241682097844,0.0084821695239233,4,3,4,6,1,6,6,6,6,6,6,4,3.66666666666667,4.33333333333333,5.33333333333333,6,4.83333333333333,6,6,6,99,7,2,6,66.6666666666667,50,66.6666666666667,100,16.6666666666667,100,100,100,100,100,100,66.6666666666667,61.1111111111111,72.2222222222222,88.8888888888889,100,80.5555555555555,100,100,100,99,85.7142857142857,14.2857142857143,100,1.75308641975309,0.0084821695239233,0.814814814814815,0.00394241682097844,1.39506172839506,0.00674989546622066,0.45679012345679,0.00221014276327579,68.2621918442289,71.7596481410076,47.5254874164367,70.5403359550708,75.8909819089832,49.5394838895546,59.9051493501647,40.4001122258718,9.99320185703515,35.0703734692263,46.8198806991304,12.9969053507505,25.6577510226238,5.94183751382665,2.83359027389272,20.0943490179022,10.7023793195485,3.11696092617456,2.90896255385072,22.0849427817756,2.90896255385072,18.6401420291444,4.08847886783799,23.1986433640271,8.63438962261938,15.1071472490946,5.66174503388717,"Republican",NA,NA,NA
