"","id","wave","person_id","gender","edu","age","ethn","state","interest_pol_1","interest_pol_2","follow_1","follow_2","party","ideo","party_imp","partisan","approve_trump","att_immigrant_1","att_immigrant_2","att_immigrant_3","att_immigrant_4","att_immigrant_5","att_assault_1","att_assault_2","att_assault_3","att_assault_4","att_gun_1","att_gun_2","att_gun_3","att_gun_4","att_gun_5","att_musl_1","att_musl_2","att_musl_3","att_musl_4","ft_dem_supporters","ft_rep_supporters","negtrait_dem_1","negtrait_dem_2","negtrait_rep_1","negtrait_rep_2","socdis_dem_1","socdis_dem_2","socdis_dem_3","socdis_dem_4","socdis_rep_1","socdis_rep_2","socdis_rep_3","socdis_rep_4","visits_u","day_range","active_days","count_domains","page_center","page_left","page_right","domain_center","domain_left","domain_right","page_center_mean","page_left_mean","page_right_mean","domain_center_mean","domain_left_mean","domain_right_mean","page_center_perc","page_left_perc","page_right_perc","domain_center_perc","domain_left_perc","domain_right_perc","att_immigrant_1_fold","att_immigrant_2_fold","att_immigrant_3_fold","att_immigrant_4_fold","att_immigrant_5_fold","att_assault_1_fold","att_assault_2_fold","att_assault_3_fold","att_assault_4_fold","att_gun_1_fold","att_gun_2_fold","att_gun_3_fold","att_gun_4_fold","att_gun_5_fold","att_musl_1_fold","att_musl_2_fold","att_musl_3_fold","att_musl_4_fold","att_immigrant_fold","att_gun_fold","att_musl_fold","att_assault_fold","att_extr","ap_ft","ap_nt_1","ap_nt_2","ap_sd_1","ap_sd_2","ap_sd_3","ap_sd_4","ap_nt","ap_sd","att_immigrant_1_fold_r","att_immigrant_2_fold_r","att_immigrant_3_fold_r","att_immigrant_4_fold_r","att_immigrant_5_fold_r","att_assault_1_fold_r","att_assault_2_fold_r","att_assault_3_fold_r","att_assault_4_fold_r","att_gun_1_fold_r","att_gun_2_fold_r","att_gun_3_fold_r","att_gun_4_fold_r","att_gun_5_fold_r","att_musl_1_fold_r","att_musl_2_fold_r","att_musl_3_fold_r","att_musl_4_fold_r","att_immigrant_fold_r","att_gun_fold_r","att_musl_fold_r","att_assault_fold_r","att_extr_r","ap_ft_r","ap_nt_1_r","ap_nt_2_r","ap_sd_1_r","ap_sd_2_r","ap_sd_3_r","ap_sd_4_r","ap_nt_r","ap_sd_r","domain_congenial_mean","domain_congenial_perc","domain_cross_mean","domain_cross_perc","page_congenial_mean","page_congenial_perc","page_cross_mean","page_cross_perc","count_domains_ln","page_center_ln","page_left_ln","page_right_ln","domain_center_ln","domain_left_ln","domain_right_ln","page_center_mean_ln","page_left_mean_ln","page_right_mean_ln","domain_center_mean_ln","domain_left_mean_ln","domain_right_mean_ln","page_center_perc_ln","page_left_perc_ln","page_right_perc_ln","domain_center_perc_ln","domain_left_perc_ln","domain_right_perc_ln","domain_congenial_mean_ln","domain_congenial_perc_ln","domain_cross_mean_ln","domain_cross_perc_ln","page_congenial_mean_ln","page_congenial_perc_ln","page_cross_mean_ln","page_cross_perc_ln"
"483","242",1,"34-hungry-rats-ran-easily","Female","Some college","45-49","Non-Hispanic White","Michigan ","5","4 Moderately interested","7 Very closely","7 Very closely","Independent, lean toward Republican","7","Republican",1,"Approve",6,6,6,7,3,1,3,6,3,7,6,2,3,7,6,4,7,6,14,61,"Strongly agree","Strongly agree","Somewhat disagree","Disagree","5","5","5","6","3","3","3","4 Moderate",14847,90,72,734,77,5,15,143,5,15,1.06944444444444,0.0694444444444444,0.208333333333333,1.98611111111111,0.0694444444444444,0.208333333333333,0.00518623290900519,0.000336768370714623,0.00101030511214387,0.0096315754024382,0.000336768370714623,0.00101030511214387,2,2,2,3,1,3,1,2,1,3,2,2,1,3,2,0,3,2,2,2.2,1.75,1.75,1.925,86,7,7,5,5,5,6,7,5.25,66.6666666666667,66.6666666666667,66.6666666666667,100,33.3333333333333,100,33.3333333333333,66.6666666666667,33.3333333333333,100,66.6666666666667,66.6666666666667,33.3333333333333,100,66.6666666666667,0,100,66.6666666666667,66.6666666666667,73.3333333333333,58.3333333333333,58.3333333333333,64.1666666666667,86,85.7142857142857,85.7142857142857,57.1428571428571,57.1428571428571,57.1428571428571,71.4285714285714,85.7142857142857,60.7142857142857,0.208333333333333,0.00101030511214387,0.0694444444444444,0.000336768370714623,0.208333333333333,0.00101030511214387,0.0694444444444444,0.000336768370714623,79.4280507893144,53.4214025374792,23.2213053928766,41.6670449592195,59.9202261287029,23.1933064404215,34.2558472785795,19.8167830819324,2.0693398384957,6.61317012254715,28.7475744107151,2.0636426387605,4.44483332714947,3.83096810256025,0.0670617565437429,1.0219281937446,4.49910547500393,0.0670617565437429,0.372406546140528,5.81668028997604,0.20111756619355,1.57693858331814,0.124177303878756,5.83273868535195,0.20111756619355,2.68104389568918,0.686805280509104
"484","242",2,"34-hungry-rats-ran-easily","Female","Some college","45-49","Non-Hispanic White","Michigan ","5","4 Moderately interested","7 Very closely","7 Very closely","Independent, lean toward Republican","7","Republican",1,"Approve",6,6,6,6,6,5,5,6,5,7,7,1,2,7,6,7,6,3,9,80,"Strongly agree","Strongly agree","Disagree","Strongly disagree","3","3","3","4 Moderate","1 Very comfortable","1 Very comfortable","1 Very comfortable","1 Very comfortable",10749,69,54,530,65,0,8,110,1,8,1.2037037037037,0,0.148148148148148,2.03703703703704,0.0185185185185185,0.148148148148148,0.00604707414643223,0,0.000744255279560889,0.0102335100939622,9.30319099451112e-05,0.000744255279560889,2,2,2,2,2,1,1,2,1,3,3,3,2,3,2,3,2,1,2,2.8,2,1.25,2.0125,91,7,7,3,3,3,4,7,3.25,66.6666666666667,66.6666666666667,66.6666666666667,66.6666666666667,66.6666666666667,33.3333333333333,33.3333333333333,66.6666666666667,33.3333333333333,100,100,100,66.6666666666667,100,66.6666666666667,100,66.6666666666667,33.3333333333333,66.6666666666667,86.6666666666667,66.6666666666667,41.6666666666667,62.0833333333333,67,85.7142857142857,85.7142857142857,28.5714285714286,28.5714285714286,28.5714285714286,42.8571428571429,85.7142857142857,32.1428571428571,0.148148148148148,0.000744255279560889,0.0185185185185185,9.30319099451112e-05,0.148148148148148,0.000744255279560889,0,0,71.5744047722805,59.4633493740724,0,33.8359696336503,61.3761665335736,9.1805927856585,28.8471740867965,28.3127381659546,0,5.09613787130553,31.0967217026072,0.592657076110195,4.38676279625202,6.66283883621797,0,1.11081807360603,5.78918287842645,0.0333274888076244,1.11081807360603,4.38676279625202,0.266533140298774,1.16645384751028,0.171366647960736,4.46282910499218,0.275833774517683,0,0
"485","243",1,"34-important-rabbits-ran-loudly","Male","Some graduate school","65+","Non-Hispanic White","South Carolina ","6","6","6","6","A not very strong Republican","8","Republican",2,"Approve",6,6,7,6,3,6,7,7,7,5,7,5,7,6,4,5,6,5,3,59,"Agree","Strongly agree","Neither agree nor disagree","Strongly agree","1 Very comfortable","2","1 Very comfortable","1 Very comfortable","1 Very comfortable","1 Very comfortable","1 Very comfortable","1 Very comfortable",18287,90,89,1017,107,1,4,1164,1,5,1.20224719101124,0.0112359550561798,0.0449438202247191,13.0786516853933,0.0112359550561798,0.0561797752808989,0.00585115109093892,5.46836550555039e-05,0.000218734620222016,0.0636517744846066,5.46836550555039e-05,0.00027341827527752,2,2,3,2,1,2,3,3,3,1,3,1,3,2,0,1,2,1,2,2,1,2.75,1.9375,97,6,7,1,2,1,1,6.5,1.25,66.6666666666667,66.6666666666667,100,66.6666666666667,33.3333333333333,66.6666666666667,100,100,100,33.3333333333333,100,33.3333333333333,100,66.6666666666667,0,33.3333333333333,66.6666666666667,33.3333333333333,66.6666666666667,66.6666666666667,33.3333333333333,91.6666666666667,64.5833333333333,97,71.4285714285714,85.7142857142857,0,14.2857142857143,0,0,78.5714285714286,3.57142857142857,0.0561797752808989,0.00027341827527752,0.0112359550561798,5.46836550555039e-05,0.0449438202247191,0.000218734620222016,0.0112359550561798,5.46836550555039e-05,85.8399921728127,57.4116901008417,8.9832271788849,24.1869705804367,85.1270087878682,8.97239570552805,22.1375201613897,21.5115443704547,0.344378852296184,1.5363165410306,69.4968011356449,0.343430726198377,1.2837928901694,4.32069994826314,0.0108908658333256,0.221338598787152,28.9636871437716,0.0108908658333256,0.100821283687888,1.68002088065891,0.0544483747827729,0.262433598079013,0.0201664618672118,1.35501321692355,0.043559890572789,0.446178439412018,0.111537552088503
"486","243",2,"34-important-rabbits-ran-loudly","Male","Some graduate school","65+","Non-Hispanic White","South Carolina ","6","6","6","6","A not very strong Republican","8","Republican",2,"Approve",6,5,6,6,3,2,6,6,6,5,7,2,7,6,3,3,5,6,4,42,"Somewhat agree","Somewhat agree","Somewhat disagree","Somewhat agree","1 Very comfortable","1 Very comfortable","1 Very comfortable","1 Very comfortable","1 Very comfortable","1 Very comfortable","1 Very comfortable","1 Very comfortable",15719,90,76,791,84,0,0,869,0,0,1.10526315789474,0,0,11.4342105263158,0,0,0.00534385139003753,0,0,0.0552834149755073,0,0,2,1,2,2,1,2,2,2,2,1,3,2,3,2,1,1,1,2,1.6,2.2,1.25,2,1.7625,96,5,5,1,1,1,1,5,1,66.6666666666667,33.3333333333333,66.6666666666667,66.6666666666667,33.3333333333333,66.6666666666667,66.6666666666667,66.6666666666667,66.6666666666667,33.3333333333333,100,66.6666666666667,100,66.6666666666667,33.3333333333333,33.3333333333333,33.3333333333333,66.6666666666667,53.3333333333333,66.6666666666667,41.6666666666667,66.6666666666667,53.75,72,57.1428571428571,57.1428571428571,0,0,0,0,57.1428571428571,0,0,0,0,0,0,0,0,0,79.8890923333636,63.0541035188191,0,0,88.2092584147244,0,0,26.6752259230066,0,0,70.5545275489832,0,0,5.89006881338819,0,0,30.5959061576769,0,0,0,0,0,0,0,0,0,0
"487","244",1,"34-light-otters-played-easily","Female","4 year college degree (BA, BS)","18-24","Non-Hispanic White","West Virginia ","5","4 Moderately interested","5","4 Moderately","A not very strong Democrat","5","Democrat",2,"Strongly disapprove",1,1,1,1,1,2,1,1,1,1,7,7,7,1,1,1,1,1,70,35,"Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","4 Moderate","4 Moderate","4 Moderate","4 Moderate","4 Moderate","4 Moderate","4 Moderate","4 Moderate",2669,91,82,154,0,5,0,0,5,0,0,0.0609756097560976,0,0,0.0609756097560976,0,0,0.00187336080929187,0,0,0.00187336080929187,0,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2.75,2.9375,65,4,4,4,4,4,4,4,4,100,100,100,100,100,66.6666666666667,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,91.6666666666667,97.9166666666667,65,42.8571428571429,42.8571428571429,42.8571428571429,42.8571428571429,42.8571428571429,42.8571428571429,42.8571428571429,42.8571428571429,0.0609756097560976,0.00187336080929187,0,0,0.0609756097560976,0.00187336080929187,0,0,48.7891811478742,0,23.2213053928766,0,0,23.1933064404215,0,0,1.82429492691968,0,0,1.81927237219898,0,0,0.372762056927187,0,0,0.372762056927187,0,1.81927237219898,0.372762056927187,0,0,1.82429492691968,0.372762056927187,0,0
"488","244",2,"34-light-otters-played-easily","Female","4 year college degree (BA, BS)","18-24","Non-Hispanic White","West Virginia ","5","4 Moderately interested","5","4 Moderately","A not very strong Democrat","5","Democrat",2,"Strongly disapprove",1,1,1,1,1,1,1,1,1,1,7,7,7,1,1,1,1,1,71,38,"Somewhat disagree","Disagree","Neither agree nor disagree","Neither agree nor disagree","4 Moderate","4 Moderate","4 Moderate","4 Moderate","4 Moderate","4 Moderate","4 Moderate","4 Moderate",3394,89,82,272,8,6,2,8,6,2,0.0975609756097561,0.0731707317073171,0.024390243902439,0.0975609756097561,0.0731707317073171,0.024390243902439,0.00235710076605775,0.00176782557454331,0.000589275191514437,0.00235710076605775,0.00176782557454331,0.000589275191514437,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,62,4,4,4,4,4,4,4,4,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,93.3333333333333,100,100,95,38,42.8571428571429,42.8571428571429,42.8571428571429,42.8571428571429,42.8571428571429,42.8571428571429,42.8571428571429,42.8571428571429,0.0731707317073171,0.00176782557454331,0.024390243902439,0.000589275191514437,0.0731707317073171,0.00176782557454331,0.024390243902439,0.000589275191514437,57.7382640120159,31.1849879620983,25.7749786311684,16.9179848168252,28.6349626832566,25.7731823442249,14.4235870433982,3.33567041304312,2.28124040629791,0.888918887627922,2.6058627160677,2.28087005411192,0.76518265470964,2.60190021315138,0.654851606934006,0.879574855668227,1.33866596185295,0.632771151868605,0.879574855668227,2.24235799942693,0.632771151868605,1.53188017504557,1.08518753119341,2.28124040629791,0.654851606934006,2.19345367129244,3.24651549778593
"489","245",1,"34-thick-hawks-loitered-eagerly","Female","Some graduate school","40-44","Non-Hispanic White","District of Columbia","7 Very interested","7 Very interested","7 Very closely","7 Very closely","A strong Democrat","1","Democrat",3,"Strongly disapprove",1,1,1,1,1,3,1,3,3,2,6,7,7,1,1,1,3,3,94,8,"Disagree","Disagree","Agree","Strongly agree","7 Very uncomfortable","7 Very uncomfortable","7 Very uncomfortable","7 Very uncomfortable","5","6","6","6",15081,91,89,591,85,11,8,85,11,8,0.955056179775281,0.123595505617978,0.0898876404494382,0.955056179775281,0.123595505617978,0.0898876404494382,0.00563623101916319,0.000729394602479942,0.000530468801803594,0.00563623101916319,0.000729394602479942,0.000530468801803594,3,3,3,3,3,1,3,1,1,2,2,3,3,3,3,3,1,1,3,2.6,2,1.5,2.275,92,6,7,5,6,6,6,6.5,5.75,100,100,100,100,100,33.3333333333333,100,33.3333333333333,33.3333333333333,66.6666666666667,66.6666666666667,100,100,100,100,100,33.3333333333333,33.3333333333333,100,86.6666666666667,66.6666666666667,50,75.8333333333333,92,71.4285714285714,85.7142857142857,57.1428571428571,71.4285714285714,71.4285714285714,71.4285714285714,78.5714285714286,67.8571428571429,0.123595505617978,0.000729394602479942,0.0898876404494382,0.000530468801803594,0.123595505617978,0.000729394602479942,0.0898876404494382,0.000530468801803594,75.1688944387584,54.6186328765287,32.2045325717615,33.0203518881127,53.7053368322825,32.1657021459496,27.1471166834897,18.2674390672813,3.59175711272395,3.00792652858879,17.6173792956879,3.58186847225473,2.02168276819392,4.16244039659551,0.145218168210772,0.536700260120198,2.63802999253036,0.145218168210772,0.195581931692979,3.58186847225473,0.145218168210772,2.02168276819392,0.195581931692979,3.59175711272395,0.145218168210772,3.43717903919966,1.08173312886599
"490","245",2,"34-thick-hawks-loitered-eagerly","Female","Some graduate school","40-44","Non-Hispanic White","District of Columbia","7 Very interested","7 Very interested","7 Very closely","7 Very closely","A strong Democrat","1","Democrat",3,"Strongly disapprove",2,2,1,1,1,1,1,2,2,1,6,7,6,1,1,1,1,2,100,0,"Strongly disagree","Disagree","Strongly agree","Strongly agree","1 Very comfortable","1 Very comfortable","1 Very comfortable","1 Very comfortable","6","6","6","5",11583,89,82,547,37,9,0,37,9,0,0.451219512195122,0.109756097560976,0,0.451219512195122,0.109756097560976,0,0.00319433652766986,0.000777000777000777,0,0.00319433652766986,0.000777000777000777,0,2,2,3,3,3,3,3,2,2,3,2,3,2,3,3,3,3,2,2.6,2.6,2.75,2.5,2.6125,100,7,7,6,6,6,5,7,5.75,66.6666666666667,66.6666666666667,100,100,100,100,100,66.6666666666667,66.6666666666667,100,66.6666666666667,100,66.6666666666667,100,100,100,100,66.6666666666667,86.6666666666667,80,91.6666666666667,83.3333333333333,82.0833333333333,76,85.7142857142857,85.7142857142857,71.4285714285714,71.4285714285714,71.4285714285714,57.1428571428571,85.7142857142857,67.8571428571429,0.109756097560976,0.000777000777000777,0,0,0.109756097560976,0.000777000777000777,0,0,72.2297908925744,51.6278953786728,30.4993946391517,0,47.4062346722771,30.4972691023992,0,13.3442064570221,3.36416244147282,0,10.4246420587279,3.36361628030946,0,3.52461570025548,0.287965105794846,0,1.81339893155618,0.278255424224885,0,3.30682226265243,0.278255424224885,0,0,3.36416244147282,0.287965105794846,0,0
"491","246",1,"4-careful-sheep-sang-patiently","Female","Graduate degree","25-29","Non-Hispanic White","Maryland ","2","2","2","1 Not at all","A not very strong Democrat","4","Democrat",2,"Strongly disapprove",2,2,2,2,2,1,2,4,4,2,7,5,6,3,1,2,2,3,64,30,"Disagree","Disagree","Somewhat agree","Somewhat agree","1 Very comfortable","1 Very comfortable","1 Very comfortable","1 Very comfortable","4 Moderate","2","1 Very comfortable","1 Very comfortable",34906,91,92,1311,723,27,4,2218,95,6,7.85869565217391,0.293478260869565,0.0434782608695652,24.1086956521739,1.03260869565217,0.0652173913043478,0.0207127714433049,0.000773505987509311,0.000114593479631009,0.0635420844553945,0.00272159514123646,0.000171890219446513,2,2,2,2,2,3,2,0,0,2,3,1,2,1,3,2,2,1,2,1.8,2,1.25,1.7625,70,5,5,4,2,1,1,5,2,66.6666666666667,66.6666666666667,66.6666666666667,66.6666666666667,66.6666666666667,100,66.6666666666667,0,0,66.6666666666667,100,33.3333333333333,66.6666666666667,33.3333333333333,100,66.6666666666667,66.6666666666667,33.3333333333333,66.6666666666667,60,66.6666666666667,41.6666666666667,58.75,70,57.1428571428571,57.1428571428571,42.8571428571429,14.2857142857143,0,0,57.1428571428571,14.2857142857143,1.03260869565217,0.00272159514123646,0.0652173913043478,0.000171890219446513,0.293478260869565,0.000773505987509311,0.0434782608695652,0.000114593479631009,90.8343675927068,80.7418640059207,43.185561394374,24.1869705804367,92.8956572152589,59.0828892625337,24.0420803666935,59.4383322970099,7.93147040760761,1.48727011466331,84.7001555024178,21.802178706116,1.48391841153907,15.1830528051618,0.153997090668649,0.115963722399117,28.9152808259185,0.541314860905705,0.0633866634185426,21.802178706116,0.541314860905705,1.48391841153907,0.0633866634185426,7.93147040760761,0.153997090668649,1.69951413878024,0.233727854422224
"492","246",2,"4-careful-sheep-sang-patiently","Female","Graduate degree","25-29","Non-Hispanic White","Maryland ","2","2","2","1 Not at all","A not very strong Democrat","4","Democrat",2,"Strongly disapprove",1,1,1,1,1,3,2,5,5,2,7,5,5,2,1,1,1,1,61,22,"Neither agree nor disagree","Agree","Somewhat agree","Agree","1 Very comfortable","1 Very comfortable","1 Very comfortable","1 Very comfortable","4 Moderate","4 Moderate","4 Moderate","4 Moderate",21008,84,85,771,239,10,4,924,14,4,2.81176470588235,0.117647058823529,0.0470588235294118,10.8705882352941,0.164705882352941,0.0470588235294118,0.0113766184310739,0.000476009139375476,0.00019040365575019,0.043983244478294,0.000666412795125666,0.00019040365575019,3,3,3,3,3,1,2,1,1,2,3,1,1,2,3,3,3,3,3,1.8,3,1.25,2.2625,78,5,6,4,4,4,4,5.5,4,100,100,100,100,100,33.3333333333333,66.6666666666667,33.3333333333333,33.3333333333333,66.6666666666667,100,33.3333333333333,33.3333333333333,66.6666666666667,100,100,100,100,100,53.3333333333333,100,41.6666666666667,70.4166666666667,54,57.1428571428571,71.4285714285714,42.8571428571429,42.8571428571429,42.8571428571429,42.8571428571429,64.2857142857143,42.8571428571429,0.164705882352941,0.000666412795125666,0.0470588235294118,0.00019040365575019,0.117647058823529,0.000476009139375476,0.0470588235294118,0.00019040365575019,79.3571669129317,77.786158325351,31.7618464789666,24.7843997805568,89.0081472896622,35.8675716164006,21.1301730923486,47.9473034096176,3.59304947819635,1.69631489640158,69.2560019289389,4.92456853380624,1.46019029825742,12.5019640449524,0.176440804297151,0.284260500490754,24.4744183914034,0.238665427314275,0.284260500490754,4.84141813585523,0.238665427314275,2.92327139922326,0.350710287766252,3.59304947819635,0.176440804297151,4.18574539135849,1.04920702803687
"493","247",1,"4-cool-badgers-hid-quickly","Female","Some graduate school","45-49","Non-Hispanic White","South Carolina ","6","6","6","6","Independent, lean toward Republican","6","Republican",1,"Somewhat disapprove",3,3,3,4,5,4,1,2,4,5,7,2,5,2,2,1,4,5,24,24,"Neither agree nor disagree","Agree","Neither agree nor disagree","Agree","2","2","2","2","2","2","2","2",983,9,9,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,3,2,0,1,3,2,1,2,2,3,0,1,0.8,1.8,1.5,1.25,1.3375,76,4,6,2,2,2,2,5,2,33.3333333333333,33.3333333333333,33.3333333333333,0,33.3333333333333,0,100,66.6666666666667,0,33.3333333333333,100,66.6666666666667,33.3333333333333,66.6666666666667,66.6666666666667,100,0,33.3333333333333,26.6666666666667,60,50,41.6666666666667,44.5833333333333,76,42.8571428571429,71.4285714285714,14.2857142857143,14.2857142857143,14.2857142857143,14.2857142857143,57.1428571428571,14.2857142857143,0,0,0,0,0,0,0,0,40.7439342331191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"494","247",2,"4-cool-badgers-hid-quickly","Female","Some graduate school","45-49","Non-Hispanic White","South Carolina ","6","6","6","6","Independent, lean toward Republican","6","Republican",1,"Somewhat disapprove",3,5,3,1,5,1,1,2,3,5,7,2,5,3,2,2,2,2,13,15,"Neither agree nor disagree","Agree","Agree","Neither agree nor disagree","2","2","2","2","2","2","2","2",801,8,9,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,1,3,3,2,1,1,3,2,1,1,2,2,2,2,1.4,1.6,2,2.25,1.8125,87,4,6,2,2,2,2,5,2,33.3333333333333,33.3333333333333,33.3333333333333,100,33.3333333333333,100,100,66.6666666666667,33.3333333333333,33.3333333333333,100,66.6666666666667,33.3333333333333,33.3333333333333,66.6666666666667,66.6666666666667,66.6666666666667,66.6666666666667,46.6666666666667,46.6666666666667,66.6666666666667,75,55.4166666666667,63,42.8571428571429,71.4285714285714,14.2857142857143,14.2857142857143,14.2857142857143,14.2857142857143,57.1428571428571,14.2857142857143,0,0,0,0,0,0,0,0,30.0197041725793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"495","248",1,"4-cute-sheep-played-loudly","Female","Some college","18-24","Non-Hispanic White","Georgia ","7 Very interested","7 Very interested","7 Very closely","7 Very closely","A strong Democrat","1","Democrat",3,"Strongly disapprove",1,1,1,1,1,1,1,1,1,1,6,7,7,1,1,1,1,1,91,5,"Strongly disagree","Disagree","Strongly agree","Strongly agree","1 Very comfortable","2","1 Very comfortable","1 Very comfortable","6","6","7 Very uncomfortable","5",22246,90,89,1105,368,299,31,545,317,31,4.13483146067416,3.35955056179775,0.348314606741573,6.12359550561798,3.56179775280899,0.348314606741573,0.016542299739279,0.0134406185381642,0.00139350894542839,0.0244987862986604,0.0142497527645419,0.00139350894542839,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,2.8,3,3,2.95,95,7,7,6,6,7,5,7,6,100,100,100,100,100,100,100,100,100,100,66.6666666666667,100,100,100,100,100,100,100,100,93.3333333333333,100,100,98.3333333333333,95,85.7142857142857,85.7142857142857,71.4285714285714,71.4285714285714,85.7142857142857,57.1428571428571,85.7142857142857,71.4285714285714,3.56179775280899,0.0142497527645419,0.348314606741573,0.00139350894542839,3.35955056179775,0.0134406185381642,0.348314606741573,0.00139350894542839,87.4720881335342,72.4774272047003,73.9213477105787,52.0838061990244,75.9896461828672,74.5864753285507,42.8198090982244,44.5786775342987,45.3807477526114,10.4436722703809,51.5948800034368,46.6496515269481,7.01938430510784,12.1509030761109,2.65909359195009,1.40927083090007,11.3603108567046,2.81804548297079,0.5135602343928,46.6496515269481,2.81804548297079,7.01938430510784,0.5135602343928,45.3807477526114,2.65909359195009,11.9340585878158,2.84042147657557
"496","248",2,"4-cute-sheep-played-loudly","Female","Some college","18-24","Non-Hispanic White","Georgia ","7 Very interested","7 Very interested","7 Very closely","7 Very closely","A strong Democrat","1","Democrat",3,"Strongly disapprove",1,1,1,1,1,1,1,1,1,1,6,7,7,1,1,2,1,1,95,0,"Strongly disagree","Disagree","Strongly agree","Strongly agree","1 Very comfortable","1 Very comfortable","1 Very comfortable","1 Very comfortable","6","6","7 Very uncomfortable","5",8490,39,38,589,163,103,22,209,119,24,4.28947368421053,2.71052631578947,0.578947368421053,5.5,3.13157894736842,0.631578947368421,0.0191990577149588,0.0121319199057715,0.00259128386336867,0.0246171967020024,0.0140164899882214,0.00282685512367491,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,2,3,3,3,2.8,2.75,3,2.8875,100,7,7,6,6,7,5,7,6,100,100,100,100,100,100,100,100,100,100,66.6666666666667,100,100,100,100,66.6666666666667,100,100,100,86.6666666666667,91.6666666666667,100,91.25,76,85.7142857142857,85.7142857142857,71.4285714285714,71.4285714285714,85.7142857142857,57.1428571428571,85.7142857142857,71.4285714285714,3.13157894736842,0.0140164899882214,0.631578947368421,0.00282685512367491,2.71052631578947,0.0121319199057715,0.578947368421053,0.00259128386336867,73.7656032419404,72.3818925022296,61.5182958155994,48.2847716937906,69.6852866952187,63.4093499733761,42.2603461846972,59.6870071298796,42.356351429906,16.8490632639213,52.397006523253,45.8211523043902,15.5448909167711,21.0168530091284,4.47090481010627,3.86398545674783,13.8277806355977,4.986595163116,4.21476151247091,45.0474709102683,4.986595163116,31.1205567351546,5.20001977183909,42.356351429906,4.47090481010627,41.5759415043009,14.2619909922516
"497","249",1,"4-dapper-newts-jumped-cordially","Female","Some graduate school","50-54","Non-Hispanic White","Tennessee ","7 Very interested","7 Very interested","7 Very closely","7 Very closely","Independent (lean toward neither party)","5","Democrat",0,"Strongly disapprove",1,1,1,1,1,1,5,5,5,2,1,7,7,1,1,1,1,1,60,0,"Disagree","Somewhat agree","Strongly agree","Strongly agree","1 Very comfortable","1 Very comfortable","1 Very comfortable","1 Very comfortable","1 Very comfortable","1 Very comfortable","1 Very comfortable","1 Very comfortable",13757,65,65,801,233,239,50,262,255,50,3.58461538461538,3.67692307692308,0.769230769230769,4.03076923076923,3.92307692307692,0.769230769230769,0.016936832158174,0.0173729737588137,0.00363451333866395,0.0190448498945991,0.0185360180271862,0.00363451333866395,3,3,3,3,3,3,1,1,1,2,3,3,3,3,3,3,3,3,3,2.8,3,1.5,2.575,100,7,7,1,1,1,1,7,1,100,100,100,100,100,100,33.3333333333333,33.3333333333333,33.3333333333333,66.6666666666667,100,100,100,100,100,100,100,100,100,93.3333333333333,100,50,85.8333333333333,100,85.7142857142857,85.7142857142857,0,0,0,0,85.7142857142857,0,3.92307692307692,0.0185360180271862,0.769230769230769,0.00363451333866395,3.67692307692308,0.0173729737588137,0.769230769230769,0.00363451333866395,81.1453465384701,66.8924449321473,71.0293944989399,59.0883004379356,67.1825498274836,71.7791656442244,48.57843405343,41.4903902709986,47.546625694331,19.9380170300353,42.4542913768188,48.9923109281718,13.4007081218472,12.4382808960115,3.43040537482488,3.67151543414777,8.85495655705003,3.657959479987,1.33795739299696,48.9923109281718,3.657959479987,13.4007081218472,1.33795739299696,47.546625694331,3.43040537482488,22.7833138766841,7.40003345139235
